ID_Voo,Data_Partida,Origem,Destino,Duracao_Horas,Preco_Economica,Preco_Executiva,Preco_Premium,Temporada,Antecedencia_Dias,Lotacao_Media,Companhia
3208,2022-09-16,SSA,CWB,4.0,764.84,1797.22,3197.18,Baixa,83,67%,AeroBrasil Connect
3209,2019-03-20,FOR,POA,4.5,880.5,1817.08,3514.94,Baixa,29,68%,AeroBrasil Connect
3210,2021-06-20,RBR,AJU,3.1,671.76,1667.99,2961.94,Média,15,71%,AeroBrasil Connect
3211,2020-08-14,JPA,VIX,1.0,208.1,423.08,737.69,Baixa,3,52%,AeroBrasil Connect
3212,2022-11-12,SDU,GRU,4.3,1915.54,4336.51,8162.79,Média,6,80%,AeroBrasil Connect
3213,2024-11-10,VIX,JPA,3.9,1376.78,3109.83,5877.16,Média,3,71%,AeroBrasil Connect
3214,2022-04-14,SSA,CGB,2.1,517.49,1195.45,2059.2,Baixa,39,92%,AeroBrasil Connect
3215,2023-01-20,GRU,REC,3.0,916.74,2137.48,3566.08,Alta,66,92%,AeroBrasil Connect
3216,2021-04-24,GIG,CWB,3.0,468.16,998.81,1760.79,Baixa,81,73%,AeroBrasil Connect
3217,2021-01-18,THE,CGB,3.3,737.05,1547.77,2716.91,Alta,77,73%,AeroBrasil Connect
3218,2024-01-15,RBR,CNF,2.7,915.03,2113.41,3917.46,Alta,45,91%,AeroBrasil Connect
3219,2019-12-12,FOR,REC,1.6,612.13,1407.32,2523.48,Alta,18,93%,AeroBrasil Connect
3220,2022-04-08,GRU,PVH,4.3,852.03,1874.27,3207.67,Baixa,47,72%,AeroBrasil Connect
3221,2019-04-01,VIX,PVH,3.6,683.88,1655.53,2943.63,Baixa,37,76%,AeroBrasil Connect
3222,2024-08-07,FOR,GRU,1.5,304.39,623.0,1362.57,Baixa,79,85%,AeroBrasil Connect
3223,2021-01-01,BEL,BSB,1.8,576.05,1370.44,2415.3,Alta,19,67%,AeroBrasil Connect
3224,2022-09-05,CGH,BEL,3.1,814.92,2000.65,2897.79,Baixa,6,87%,AeroBrasil Connect
3225,2021-05-17,BEL,CGR,2.8,556.72,1248.56,2197.41,Baixa,58,61%,AeroBrasil Connect
3226,2020-10-26,JPA,IGZ,1.6,226.21,479.19,979.46,Baixa,83,41%,AeroBrasil Connect
3227,2021-02-18,FOR,SLZ,1.6,807.06,1957.91,3298.36,Altíssima,57,54%,AeroBrasil Connect
3228,2019-09-11,FOR,CNF,2.5,534.03,1244.66,1911.44,Baixa,69,78%,AeroBrasil Connect
3229,2021-10-02,POA,CGH,4.7,595.89,1282.16,2527.61,Baixa,81,63%,AeroBrasil Connect
3230,2022-07-04,CGB,SSA,1.1,405.42,929.47,1465.65,Alta,67,74%,AeroBrasil Connect
3231,2024-06-24,GRU,JPA,3.3,988.17,1996.63,4365.19,Média,54,74%,AeroBrasil Connect
3232,2019-08-28,CWB,PVH,4.7,948.1,2262.92,3517.76,Baixa,78,76%,AeroBrasil Connect
3233,2021-09-17,GIG,CGH,3.0,497.69,1188.47,1891.23,Baixa,21,71%,AeroBrasil Connect
3234,2022-11-16,SLZ,MAO,2.5,841.54,1732.51,3127.86,Média,38,76%,AeroBrasil Connect
3235,2022-03-28,BEL,IGZ,3.3,716.8,1447.41,2862.51,Baixa,78,80%,AeroBrasil Connect
3236,2024-05-28,SSA,CNF,3.4,632.43,1497.98,2505.59,Baixa,41,91%,AeroBrasil Connect
3237,2021-12-28,SDU,CWB,2.7,1167.99,2621.31,4267.88,Altíssima,55,75%,AeroBrasil Connect
3238,2021-10-08,SSA,GRU,4.7,727.02,1720.94,2559.71,Baixa,59,63%,AeroBrasil Connect
3239,2021-02-26,BSB,PLU,4.9,1298.54,2725.21,4626.38,Alta,63,71%,AeroBrasil Connect
3240,2021-06-04,CGR,RBR,1.8,332.07,711.11,1283.3,Média,8,70%,AeroBrasil Connect
3241,2023-04-26,BEL,CNF,2.4,652.58,1566.66,2909.34,Baixa,48,93%,AeroBrasil Connect
3242,2022-09-22,REC,CNF,4.2,905.14,1834.7,3910.54,Baixa,55,80%,AeroBrasil Connect
3243,2023-06-25,GRU,BEL,3.5,1484.05,3531.4,5269.59,Média,5,67%,AeroBrasil Connect
3244,2020-02-16,GIG,CNF,4.6,1777.0,4068.52,7255.62,Altíssima,13,30%,AeroBrasil Connect
3245,2020-07-18,FLN,CGH,4.1,1147.51,2536.13,4617.02,Alta,10,35%,AeroBrasil Connect
3246,2023-09-18,CNF,RBR,3.7,802.27,1910.39,2965.91,Baixa,49,66%,AeroBrasil Connect
3247,2019-02-04,CNF,REC,1.7,482.96,1136.93,2021.66,Alta,8,74%,AeroBrasil Connect
3248,2024-04-23,REC,AJU,2.7,629.58,1468.71,2763.52,Baixa,25,66%,AeroBrasil Connect
3249,2023-09-21,VIX,JPA,1.7,426.0,982.98,1716.02,Baixa,10,95%,AeroBrasil Connect
3250,2021-08-17,SDU,PLU,4.0,614.47,1499.91,2691.8,Baixa,53,63%,AeroBrasil Connect
3251,2020-12-01,THE,POA,2.2,423.87,1010.07,1667.91,Alta,39,31%,AeroBrasil Connect
3252,2022-05-05,IGZ,CWB,2.2,520.59,1091.71,2178.27,Baixa,61,73%,AeroBrasil Connect
3253,2020-08-20,CWB,POA,2.8,294.24,690.44,1169.42,Baixa,68,40%,AeroBrasil Connect
3254,2021-05-20,AJU,FOR,2.2,389.3,963.49,1512.05,Baixa,13,71%,AeroBrasil Connect
3255,2023-04-26,AJU,PVH,3.8,629.27,1396.09,2398.12,Baixa,43,90%,AeroBrasil Connect
3256,2020-04-20,MAO,GRU,4.8,1008.22,2489.67,4340.59,Baixa,3,57%,AeroBrasil Connect
3257,2021-10-13,FLN,CWB,3.7,681.1,1545.34,2955.83,Baixa,17,52%,AeroBrasil Connect
3258,2023-03-08,CGB,PLU,3.6,738.17,1683.1,2685.0,Baixa,19,85%,AeroBrasil Connect
3259,2019-04-15,REC,POA,2.9,852.24,1992.32,3037.66,Baixa,8,73%,AeroBrasil Connect
3260,2023-07-16,BEL,CGR,4.5,1577.9,3196.4,5941.58,Alta,65,75%,AeroBrasil Connect
3261,2021-06-19,FLN,CGB,4.2,1048.31,2438.23,4367.35,Média,59,71%,AeroBrasil Connect
3262,2021-08-17,FLN,THE,3.7,396.69,939.12,1752.01,Baixa,45,61%,AeroBrasil Connect
3263,2024-12-16,RBR,CWB,2.0,557.47,1230.4,2076.12,Alta,35,84%,AeroBrasil Connect
3264,2022-01-12,CWB,SDU,2.0,767.57,1603.29,2733.66,Alta,34,71%,AeroBrasil Connect
3265,2020-02-22,JPA,CWB,2.8,575.61,1244.99,2378.17,Altíssima,19,43%,AeroBrasil Connect
3266,2019-10-17,CNF,CGB,4.8,733.63,1504.41,2731.89,Baixa,54,75%,AeroBrasil Connect
3267,2023-06-02,THE,GIG,3.5,1196.16,2816.7,4785.48,Média,25,94%,AeroBrasil Connect
3268,2022-07-14,CGR,REC,1.7,655.97,1567.58,2380.42,Alta,90,83%,AeroBrasil Connect
3269,2020-09-04,GRU,FLN,1.2,192.14,455.05,766.84,Baixa,80,52%,AeroBrasil Connect
3270,2019-06-05,BSB,PVH,1.3,369.35,908.29,1507.09,Média,85,79%,AeroBrasil Connect
3271,2022-06-20,PVH,GRU,2.3,522.34,1206.72,1878.17,Média,25,65%,AeroBrasil Connect
3272,2019-05-07,SSA,JPA,4.3,1113.54,2493.85,4896.07,Baixa,2,95%,AeroBrasil Connect
3273,2024-06-04,POA,CGH,2.7,733.95,1826.93,2648.63,Média,21,89%,AeroBrasil Connect
3274,2023-10-15,BEL,SSA,4.2,667.31,1483.77,2980.49,Baixa,16,79%,AeroBrasil Connect
3275,2020-01-10,POA,GIG,3.4,718.49,1589.65,2767.19,Alta,13,35%,AeroBrasil Connect
3276,2019-03-08,REC,FLN,1.3,256.23,566.08,934.1,Baixa,45,76%,AeroBrasil Connect
3277,2022-06-11,SSA,BSB,2.7,1021.74,2250.48,4487.12,Média,8,93%,AeroBrasil Connect
3278,2024-01-05,VIX,IGZ,2.3,734.8,1780.22,3245.98,Alta,47,93%,AeroBrasil Connect
3279,2022-09-16,CGH,CWB,3.3,814.66,2025.03,2919.11,Baixa,11,95%,AeroBrasil Connect
3280,2023-02-28,FLN,VIX,4.5,1935.45,4224.1,8314.19,Alta,25,90%,AeroBrasil Connect
3281,2023-04-25,CGR,POA,1.1,213.1,488.29,813.97,Baixa,69,73%,AeroBrasil Connect
3282,2019-07-11,SLZ,CGH,4.6,1889.9,4447.18,7044.04,Alta,20,71%,AeroBrasil Connect
3283,2020-05-06,FLN,CGB,2.1,312.02,675.67,1126.51,Baixa,82,41%,AeroBrasil Connect
3284,2019-03-24,CGH,BEL,1.3,302.95,652.07,1213.14,Baixa,10,93%,AeroBrasil Connect
3285,2021-02-02,PVH,POA,1.8,409.28,903.82,1745.15,Alta,33,61%,AeroBrasil Connect
3286,2019-06-16,CGR,PLU,2.5,583.66,1406.51,2567.93,Média,8,79%,AeroBrasil Connect
3287,2019-07-25,MAO,POA,2.8,801.89,1919.04,2815.21,Alta,84,85%,AeroBrasil Connect
3288,2024-05-15,CGH,SDU,4.3,675.65,1654.84,2928.72,Baixa,81,87%,AeroBrasil Connect
3289,2020-04-21,AJU,IGZ,2.9,314.85,646.77,1221.17,Baixa,49,54%,AeroBrasil Connect
3290,2022-06-02,CNF,PVH,1.4,455.88,966.23,1943.63,Média,90,72%,AeroBrasil Connect
3291,2019-01-22,CNF,IGZ,2.5,1000.45,2275.12,3749.04,Alta,50,67%,AeroBrasil Connect
3292,2024-02-16,AJU,REC,5.0,2692.28,6483.85,11368.64,Altíssima,68,65%,AeroBrasil Connect
3293,2019-07-12,CGR,RBR,2.2,1089.92,2361.88,4035.57,Alta,21,76%,AeroBrasil Connect
3294,2021-08-01,CGB,SLZ,4.4,1254.06,2753.89,5479.43,Baixa,2,61%,AeroBrasil Connect
3295,2022-09-21,SSA,CWB,1.6,298.27,695.21,1091.7,Baixa,59,70%,AeroBrasil Connect
3296,2019-03-27,RBR,CGB,2.5,538.18,1193.71,2346.86,Baixa,10,95%,AeroBrasil Connect
3297,2019-12-04,GRU,PVH,4.5,2722.65,5537.87,10287.09,Alta,2,78%,AeroBrasil Connect
3298,2023-01-27,THE,GIG,3.6,1241.91,2794.05,4851.17,Alta,27,92%,AeroBrasil Connect
3299,2020-09-01,CNF,CGB,3.7,500.11,1196.49,1792.71,Baixa,64,49%,AeroBrasil Connect
3300,2024-10-15,BSB,CGR,2.5,429.51,931.15,1781.38,Baixa,14,95%,AeroBrasil Connect
3301,2024-10-13,BEL,CWB,1.1,199.66,458.68,776.75,Baixa,83,71%,AeroBrasil Connect
3302,2023-11-04,AJU,FOR,1.6,489.58,1069.34,1831.11,Média,17,91%,AeroBrasil Connect
3303,2024-10-24,CGB,VIX,4.2,927.74,2018.63,3292.28,Baixa,87,90%,AeroBrasil Connect
3304,2021-02-14,VIX,IGZ,2.1,678.69,1421.56,2742.82,Alta,55,66%,AeroBrasil Connect
3305,2023-03-24,SDU,SLZ,3.9,699.56,1611.51,2709.97,Baixa,38,79%,AeroBrasil Connect
3306,2023-10-22,CGB,SSA,3.6,622.75,1433.7,2547.21,Baixa,32,82%,AeroBrasil Connect
3307,2019-03-12,BSB,PLU,1.1,248.29,607.32,974.73,Baixa,9,71%,AeroBrasil Connect
3308,2023-02-05,FLN,SLZ,1.4,431.01,907.45,1611.54,Alta,76,78%,AeroBrasil Connect
3309,2019-04-21,GIG,POA,2.3,497.31,1092.42,1806.53,Baixa,7,71%,AeroBrasil Connect
3310,2024-12-26,SLZ,CNF,1.9,772.68,1597.81,3226.35,Altíssima,90,78%,AeroBrasil Connect
3311,2023-08-09,SLZ,JPA,1.5,270.28,630.35,999.22,Baixa,53,70%,AeroBrasil Connect
3312,2024-06-04,VIX,POA,3.3,819.57,1673.03,3396.94,Média,19,69%,AeroBrasil Connect
3313,2023-07-11,GRU,POA,2.1,632.0,1503.54,2621.77,Alta,58,88%,AeroBrasil Connect
3314,2021-06-16,CGR,CGB,3.0,739.65,1554.69,3265.28,Média,12,68%,AeroBrasil Connect
3315,2024-05-07,BEL,RBR,2.3,411.01,889.92,1583.09,Baixa,11,81%,AeroBrasil Connect
3316,2023-03-15,FOR,CGH,3.5,647.73,1522.76,2508.76,Baixa,26,88%,AeroBrasil Connect
3317,2024-06-14,FOR,PVH,2.0,501.64,1226.49,2152.53,Média,54,68%,AeroBrasil Connect
3318,2019-09-18,SSA,GRU,2.6,589.07,1258.43,2534.1,Baixa,76,72%,AeroBrasil Connect
3319,2019-12-03,GRU,BEL,3.0,1008.83,2331.52,3882.79,Alta,77,88%,AeroBrasil Connect
3320,2023-03-04,GRU,SDU,4.4,1108.03,2556.75,4555.44,Baixa,71,81%,AeroBrasil Connect
3321,2023-11-04,REC,BSB,4.1,1106.32,2749.83,4227.2,Média,33,83%,AeroBrasil Connect
3322,2023-05-26,JPA,RBR,1.3,174.98,366.47,692.58,Baixa,65,87%,AeroBrasil Connect
3323,2022-01-21,GIG,CWB,2.1,824.61,1773.69,3661.93,Alta,22,86%,AeroBrasil Connect
3324,2021-05-14,FOR,GRU,4.6,922.22,2210.12,3802.3,Baixa,45,57%,AeroBrasil Connect
3325,2024-03-05,CGB,POA,3.3,703.65,1493.89,2670.42,Baixa,12,91%,AeroBrasil Connect
3326,2021-07-13,CGH,PVH,4.7,1589.69,3752.26,5644.41,Alta,62,58%,AeroBrasil Connect
3327,2019-04-19,JPA,GIG,1.2,201.0,421.08,730.33,Baixa,47,89%,AeroBrasil Connect
3328,2021-11-25,IGZ,GIG,4.0,662.68,1360.71,2543.34,Média,23,55%,AeroBrasil Connect
3329,2019-07-17,CGH,PVH,2.3,887.69,2198.93,3404.98,Alta,12,91%,AeroBrasil Connect
3330,2019-04-07,CGB,REC,2.7,644.09,1397.85,2860.0,Baixa,3,90%,AeroBrasil Connect
3331,2019-06-14,CGR,PLU,4.5,1270.25,2964.12,5369.38,Média,84,79%,AeroBrasil Connect
3332,2023-03-19,CGH,CGR,2.3,422.26,862.6,1724.89,Baixa,77,74%,AeroBrasil Connect
3333,2019-11-22,SDU,RBR,2.1,517.07,1063.33,1866.7,Média,79,94%,AeroBrasil Connect
3334,2019-02-07,JPA,CNF,3.8,1079.63,2224.58,4701.49,Alta,76,83%,AeroBrasil Connect
3335,2022-06-05,GRU,SDU,4.3,1210.17,2958.88,4419.72,Média,15,65%,AeroBrasil Connect
3336,2023-09-21,BEL,CGR,2.2,544.8,1196.11,2105.1,Baixa,67,81%,AeroBrasil Connect
3337,2021-09-03,CGR,THE,1.6,184.78,430.73,731.19,Baixa,78,75%,AeroBrasil Connect
3338,2024-06-20,SDU,CWB,2.2,468.04,1148.77,1784.8,Média,75,85%,AeroBrasil Connect
3339,2020-12-04,THE,RBR,1.1,231.08,564.14,859.09,Alta,9,32%,AeroBrasil Connect
3340,2021-07-27,THE,PLU,1.7,561.27,1384.68,2510.47,Alta,25,59%,AeroBrasil Connect
3341,2024-03-05,IGZ,MAO,2.6,738.78,1846.61,2702.53,Baixa,12,80%,AeroBrasil Connect
3342,2020-06-08,PLU,MAO,1.6,357.38,799.47,1261.42,Média,7,48%,AeroBrasil Connect
3343,2020-10-24,REC,RBR,5.0,670.5,1577.71,2950.05,Baixa,70,57%,AeroBrasil Connect
3344,2024-07-16,BEL,CGH,4.9,1810.37,3742.12,6408.2,Alta,65,93%,AeroBrasil Connect
3345,2024-06-06,BEL,CGR,1.2,520.8,1138.04,1860.84,Média,6,71%,AeroBrasil Connect
3346,2024-11-27,PLU,PVH,3.9,922.96,2059.1,4129.9,Média,20,94%,AeroBrasil Connect
3347,2021-05-06,CWB,CNF,2.2,346.27,795.14,1283.75,Baixa,87,73%,AeroBrasil Connect
3348,2020-08-28,CWB,PLU,3.9,508.86,1195.65,1892.72,Baixa,76,34%,AeroBrasil Connect
3349,2024-02-26,THE,FOR,4.2,1541.95,3831.94,6362.95,Alta,50,71%,AeroBrasil Connect
3350,2022-09-21,CWB,JPA,1.1,260.8,606.45,973.37,Baixa,7,88%,AeroBrasil Connect
3351,2022-11-08,GIG,JPA,3.5,1206.83,2851.42,5046.59,Média,11,72%,AeroBrasil Connect
3352,2023-03-22,GIG,RBR,1.8,344.56,748.76,1486.81,Baixa,61,87%,AeroBrasil Connect
3353,2024-01-16,SLZ,CNF,1.0,372.18,866.92,1529.44,Alta,40,94%,AeroBrasil Connect
3354,2022-04-26,CNF,VIX,2.5,398.84,811.78,1614.04,Baixa,55,95%,AeroBrasil Connect
3355,2019-06-19,CNF,GIG,3.4,1090.6,2332.74,4003.94,Média,37,82%,AeroBrasil Connect
3356,2021-10-11,SSA,SDU,1.8,519.34,1197.68,1999.99,Baixa,6,56%,AeroBrasil Connect
3357,2019-10-14,REC,CGB,3.8,603.02,1329.88,2296.68,Baixa,14,88%,AeroBrasil Connect
3358,2019-11-08,CWB,POA,2.6,1187.23,2573.42,4191.44,Média,3,84%,AeroBrasil Connect
3359,2019-08-08,SLZ,BSB,1.6,321.46,769.39,1274.95,Baixa,64,78%,AeroBrasil Connect
3360,2019-12-07,CGB,FOR,1.9,732.61,1626.89,3213.85,Alta,19,68%,AeroBrasil Connect
3361,2023-10-21,IGZ,AJU,4.0,797.94,1891.81,3472.32,Baixa,41,92%,AeroBrasil Connect
3362,2021-03-27,SDU,GIG,4.6,682.84,1624.28,2730.02,Baixa,76,60%,AeroBrasil Connect
3363,2020-02-03,BEL,PVH,4.4,1453.93,3274.15,5324.25,Alta,4,26%,AeroBrasil Connect
3364,2020-01-27,CWB,IGZ,4.1,1007.34,2027.95,3762.29,Alta,35,57%,AeroBrasil Connect
3365,2023-02-17,GRU,POA,2.2,1602.91,3941.31,5816.94,Altíssima,13,87%,AeroBrasil Connect
3366,2023-03-10,GIG,CGR,2.0,403.07,858.9,1581.11,Baixa,7,79%,AeroBrasil Connect
3367,2022-11-18,SLZ,THE,2.8,881.49,1887.07,3619.91,Média,25,71%,AeroBrasil Connect
3368,2022-01-07,CGB,BSB,4.9,1635.28,3479.72,6907.81,Alta,41,85%,AeroBrasil Connect
3369,2021-05-05,SDU,CGH,2.6,478.6,1051.75,1706.51,Baixa,4,51%,AeroBrasil Connect
3370,2024-05-04,REC,SDU,1.9,372.12,769.02,1570.63,Baixa,60,95%,AeroBrasil Connect
3371,2020-11-22,BSB,CGB,1.9,337.39,785.6,1345.89,Média,90,47%,AeroBrasil Connect
3372,2019-12-17,PLU,PVH,4.6,1610.01,3665.77,7001.92,Alta,72,83%,AeroBrasil Connect
3373,2022-08-14,SLZ,IGZ,2.8,513.52,1146.36,1836.58,Baixa,29,67%,AeroBrasil Connect
3374,2020-10-18,GIG,THE,4.9,547.44,1138.88,2068.08,Baixa,84,49%,AeroBrasil Connect
3375,2022-04-02,MAO,CNF,1.5,251.64,567.42,1089.36,Baixa,66,75%,AeroBrasil Connect
3376,2024-12-26,VIX,IGZ,1.9,1428.96,3554.17,5940.64,Altíssima,5,86%,AeroBrasil Connect
3377,2021-12-22,CGH,POA,3.5,1323.81,3057.88,5834.26,Altíssima,42,65%,AeroBrasil Connect
3378,2019-09-21,SSA,POA,3.6,902.16,2177.47,3699.71,Baixa,48,66%,AeroBrasil Connect
3379,2020-10-06,VIX,GIG,3.7,357.56,771.26,1401.81,Baixa,54,21%,AeroBrasil Connect
3380,2022-01-05,CGH,IGZ,2.9,907.15,2067.81,3428.22,Alta,47,89%,AeroBrasil Connect
3381,2019-11-12,CNF,CGB,3.6,1081.3,2306.94,4797.7,Média,30,89%,AeroBrasil Connect
3382,2019-08-25,JPA,CGR,3.4,743.51,1687.04,3198.95,Baixa,66,79%,AeroBrasil Connect
3383,2020-11-23,IGZ,BSB,4.9,1233.09,2552.4,5137.16,Média,6,22%,AeroBrasil Connect
3384,2021-01-25,PLU,PVH,2.2,766.74,1646.59,2764.6,Alta,17,52%,AeroBrasil Connect
3385,2022-06-22,SLZ,THE,3.8,1573.56,3165.2,6599.6,Média,14,73%,AeroBrasil Connect
3386,2021-09-14,CWB,SLZ,1.3,241.93,499.11,917.48,Baixa,21,58%,AeroBrasil Connect
3387,2022-01-23,MAO,AJU,3.2,1973.93,4443.4,7829.0,Alta,4,68%,AeroBrasil Connect
3388,2019-04-08,FOR,SSA,2.9,426.56,1020.72,1505.39,Baixa,86,74%,AeroBrasil Connect
3389,2020-03-10,FLN,CGB,2.7,341.02,725.75,1470.23,Baixa,63,59%,AeroBrasil Connect
3390,2024-01-25,REC,RBR,4.1,1287.62,2640.33,5104.17,Alta,31,95%,AeroBrasil Connect
3391,2023-10-24,JPA,AJU,3.3,502.68,1122.76,1901.39,Baixa,75,91%,AeroBrasil Connect
3392,2023-02-04,CGB,REC,1.2,381.15,809.46,1644.31,Alta,38,89%,AeroBrasil Connect
3393,2021-12-13,CNF,SDU,3.0,742.54,1818.31,2951.32,Alta,49,64%,AeroBrasil Connect
3394,2019-04-09,POA,PLU,2.8,464.73,1018.07,1943.79,Baixa,21,91%,AeroBrasil Connect
3395,2021-01-27,CGR,SSA,1.8,466.74,981.44,1667.68,Alta,85,52%,AeroBrasil Connect
3396,2021-05-04,RBR,GIG,1.5,214.31,469.25,854.84,Baixa,83,50%,AeroBrasil Connect
3397,2020-12-13,RBR,AJU,1.8,359.67,895.18,1370.09,Alta,18,43%,AeroBrasil Connect
3398,2020-11-28,CWB,VIX,3.6,657.51,1535.21,2509.03,Média,27,43%,AeroBrasil Connect
3399,2022-02-04,CWB,SDU,4.9,1596.65,3681.16,6019.59,Alta,81,89%,AeroBrasil Connect
3400,2020-07-26,CGR,GIG,3.1,646.79,1540.39,2908.46,Alta,42,41%,AeroBrasil Connect
3401,2021-09-05,FLN,JPA,1.5,301.7,644.09,1240.6,Baixa,9,61%,AeroBrasil Connect
3402,2024-05-02,FOR,REC,1.4,226.93,493.32,806.95,Baixa,77,76%,AeroBrasil Connect
3403,2020-11-24,RBR,SSA,4.5,910.31,2242.12,3637.45,Média,5,53%,AeroBrasil Connect
3404,2019-08-23,CGB,JPA,1.4,321.05,771.85,1239.48,Baixa,82,93%,AeroBrasil Connect
3405,2021-03-12,FOR,MAO,3.8,527.61,1260.62,1990.92,Baixa,63,65%,AeroBrasil Connect
3406,2022-05-26,AJU,POA,1.1,208.66,418.23,848.89,Baixa,8,90%,AeroBrasil Connect
3407,2023-03-13,BEL,THE,2.7,585.39,1277.62,2170.56,Baixa,60,86%,AeroBrasil Connect
3408,2022-10-08,THE,CNF,4.6,805.93,1652.43,2918.5,Baixa,50,85%,AeroBrasil Connect
3409,2021-01-15,FOR,CNF,2.0,691.46,1397.97,2942.62,Alta,27,73%,AeroBrasil Connect
3410,2019-10-27,PVH,POA,1.6,255.0,581.87,993.77,Baixa,61,73%,AeroBrasil Connect
3411,2020-06-22,SDU,CGR,2.9,447.9,979.05,1858.38,Média,9,45%,AeroBrasil Connect
3412,2020-12-22,CGR,PLU,3.3,925.3,1974.33,3381.56,Altíssima,69,52%,AeroBrasil Connect
3413,2023-10-12,BSB,CGB,4.7,930.65,1984.42,3642.69,Baixa,65,90%,AeroBrasil Connect
3414,2021-06-26,BEL,PVH,3.8,829.64,1848.61,3324.43,Média,81,72%,AeroBrasil Connect
3415,2019-03-15,IGZ,REC,3.9,820.99,1996.31,3531.09,Baixa,38,92%,AeroBrasil Connect
3416,2022-12-04,JPA,POA,1.5,532.43,1107.83,2182.8,Alta,37,86%,AeroBrasil Connect
3417,2020-07-28,CGB,BSB,2.9,551.63,1314.66,2083.38,Alta,36,46%,AeroBrasil Connect
3418,2019-05-24,FLN,SSA,3.7,580.91,1308.4,2589.12,Baixa,72,70%,AeroBrasil Connect
3419,2019-06-01,BSB,CGR,4.5,913.11,2043.92,3789.27,Média,79,87%,AeroBrasil Connect
3420,2024-11-11,AJU,CNF,1.7,483.33,1191.71,1894.65,Média,19,81%,AeroBrasil Connect
3421,2022-05-06,REC,PVH,1.8,438.75,1095.73,1736.05,Baixa,31,71%,AeroBrasil Connect
3422,2024-03-23,VIX,JPA,4.9,851.01,2053.01,3271.89,Baixa,76,89%,AeroBrasil Connect
3423,2019-01-05,FLN,GRU,3.0,975.69,2257.76,3660.18,Alta,34,67%,AeroBrasil Connect
3424,2024-09-13,AJU,CGB,4.1,829.5,1865.01,3202.86,Baixa,45,94%,AeroBrasil Connect
3425,2021-08-08,SDU,GRU,2.4,271.29,618.01,1009.74,Baixa,73,68%,AeroBrasil Connect
3426,2024-10-12,CGH,SLZ,3.5,881.01,2160.48,3176.44,Baixa,59,79%,AeroBrasil Connect
3427,2020-10-16,REC,MAO,4.8,488.47,1215.97,1787.76,Baixa,45,53%,AeroBrasil Connect
3428,2024-08-22,CNF,PVH,3.6,671.31,1525.25,2362.03,Baixa,69,65%,AeroBrasil Connect
3429,2023-01-16,BSB,FOR,2.7,1387.34,3429.34,5023.89,Alta,12,80%,AeroBrasil Connect
3430,2023-05-12,FOR,POA,3.4,669.04,1350.73,2498.58,Baixa,74,75%,AeroBrasil Connect
3431,2019-06-26,PVH,PLU,4.6,1011.68,2205.86,4339.66,Média,46,79%,AeroBrasil Connect
3432,2019-04-06,REC,GRU,4.3,1151.88,2801.21,5052.13,Baixa,9,82%,AeroBrasil Connect
3433,2021-02-15,SSA,GRU,1.7,741.93,1674.25,3002.04,Altíssima,5,57%,AeroBrasil Connect
3434,2022-11-12,JPA,CGR,4.1,967.94,2415.44,3956.65,Média,71,86%,AeroBrasil Connect
3435,2023-02-10,SSA,CGH,2.2,1002.57,2201.06,4132.62,Alta,24,79%,AeroBrasil Connect
3436,2024-07-05,VIX,FOR,3.0,1445.62,3099.43,6056.86,Alta,71,68%,AeroBrasil Connect
3437,2019-05-26,POA,RBR,3.2,889.82,2086.08,3921.14,Baixa,7,75%,AeroBrasil Connect
3438,2020-02-16,FLN,MAO,3.6,1316.59,2703.37,5640.42,Altíssima,75,32%,AeroBrasil Connect
3439,2024-07-15,MAO,CGH,2.8,1286.14,2842.03,5158.38,Alta,88,82%,AeroBrasil Connect
3440,2024-06-18,SSA,VIX,2.1,474.04,1101.11,2103.43,Média,13,89%,AeroBrasil Connect
3441,2022-11-05,CWB,BEL,4.8,1355.1,3015.11,5571.02,Média,32,84%,AeroBrasil Connect
3442,2021-04-15,SLZ,CGH,1.3,206.78,424.88,876.86,Baixa,29,68%,AeroBrasil Connect
3443,2021-11-22,PVH,JPA,5.0,1422.48,3156.87,4999.43,Média,33,58%,AeroBrasil Connect
3444,2022-01-10,CGH,SLZ,3.5,1448.42,3503.73,5610.12,Alta,10,76%,AeroBrasil Connect
3445,2023-03-14,CGR,AJU,1.6,275.02,680.48,1006.31,Baixa,30,89%,AeroBrasil Connect
3446,2020-06-25,SLZ,SDU,1.6,292.28,607.11,1095.81,Média,25,50%,AeroBrasil Connect
3447,2019-09-25,SSA,VIX,3.6,668.16,1414.54,2810.04,Baixa,77,76%,AeroBrasil Connect
3448,2020-06-25,FLN,GRU,1.0,194.64,468.23,722.67,Média,44,20%,AeroBrasil Connect
3449,2024-10-02,CGR,REC,1.1,342.92,853.11,1482.04,Baixa,11,73%,AeroBrasil Connect
3450,2022-06-21,REC,BSB,3.4,760.3,1858.94,3118.8,Média,70,88%,AeroBrasil Connect
3451,2022-12-26,VIX,GRU,3.9,1715.68,3755.05,7431.58,Altíssima,65,65%,AeroBrasil Connect
3452,2020-04-28,VIX,CGH,5.0,846.76,1973.15,3803.5,Baixa,12,57%,AeroBrasil Connect
3453,2021-04-13,THE,VIX,1.3,225.1,529.27,886.14,Baixa,32,62%,AeroBrasil Connect
3454,2019-06-16,CGR,SLZ,4.2,1078.62,2359.3,4316.2,Média,43,88%,AeroBrasil Connect
