ID_Voo,Data_Partida,Origem,Destino,Duracao_Horas,Preco_Economica,Preco_Executiva,Preco_Premium,Temporada,Antecedencia_Dias,Lotacao_Media,Companhia,Tipo_Voo,Classe_Aviao
803,2019-09-26,SSA,EZE,8.9,5259.92,13777.3,27886.22,Baixa,103,72%,Global Wings International,Internacional,A350
804,2023-10-15,GRU,LHR,11.0,7688.01,23107.97,44128.07,Baixa,135,76%,Global Wings International,Internacional,A330
805,2021-02-03,REC,SSA,1.9,625.36,2164.04,4116.45,Média,26,38%,Global Wings International,Doméstico,B777
806,2024-09-10,GIG,MAD,11.0,6627.79,22096.82,45479.6,Baixa,81,79%,Global Wings International,Internacional,A330
807,2023-02-04,SSA,POA,2.9,1611.78,4844.55,11776.67,Média,115,72%,Global Wings International,Doméstico,A350
808,2019-06-25,SSA,LIS,11.8,7263.89,22477.16,37834.51,Alta,28,78%,Global Wings International,Internacional,A350
809,2022-10-21,POA,CDG,8.7,3267.46,10044.62,20673.98,Baixa,131,72%,Global Wings International,Internacional,A330
810,2022-06-14,GRU,MIA,11.8,13227.59,35749.8,95497.95,Alta,150,78%,Global Wings International,Internacional,A330
811,2021-03-12,REC,FLN,2.1,493.62,1325.41,3469.03,Baixa,72,30%,Global Wings International,Doméstico,B787
812,2023-08-17,GRU,PTY,8.0,3901.93,12023.59,26872.11,Média,77,83%,Global Wings International,Internacional,A330
813,2023-08-28,FOR,PTY,11.6,7818.91,20424.36,47846.65,Média,150,72%,Global Wings International,Internacional,A330
814,2022-01-06,BSB,SCL,8.2,9028.38,26596.89,72027.08,Alta,23,71%,Global Wings International,Internacional,A330
815,2019-02-06,POA,EZE,6.9,5856.08,16526.52,35124.15,Média,157,80%,Global Wings International,Internacional,A330
816,2022-05-09,SSA,REC,2.1,488.84,1481.33,2781.61,Baixa,53,79%,Global Wings International,Doméstico,A350
817,2024-03-09,FLN,LHR,9.1,5232.08,14041.94,41301.52,Baixa,101,74%,Global Wings International,Internacional,B777
818,2019-07-06,POA,SCL,8.2,5615.43,15021.71,38774.65,Alta,25,84%,Global Wings International,Internacional,B777
819,2023-06-24,CNF,MAD,8.4,7564.42,20082.4,53211.06,Alta,109,83%,Global Wings International,Internacional,A350
820,2024-08-02,BSB,JFK,9.7,5756.03,15840.39,36687.33,Média,138,76%,Global Wings International,Internacional,B787
821,2019-06-16,POA,SCL,9.8,9841.77,31760.81,51812.56,Alta,67,74%,Global Wings International,Internacional,B787
822,2023-10-13,BSB,LHR,11.7,6174.19,17169.72,41793.24,Baixa,91,80%,Global Wings International,Internacional,B787
823,2022-01-13,POA,SCL,7.2,5798.58,19752.13,31453.05,Alta,125,84%,Global Wings International,Internacional,A330
824,2024-11-15,BSB,FCO,8.0,3546.89,11901.35,21715.4,Média,178,85%,Global Wings International,Internacional,A330
825,2024-09-06,CNF,LIS,9.9,4903.34,16373.65,36162.89,Baixa,81,84%,Global Wings International,Internacional,B787
826,2021-09-10,SSA,REC,2.5,417.4,1200.0,2513.13,Baixa,37,41%,Global Wings International,Doméstico,A350
827,2023-10-05,CNF,PTY,10.8,3708.48,10029.18,19166.79,Baixa,132,74%,Global Wings International,Internacional,B787
828,2020-04-14,GIG,SCL,6.6,1087.85,3503.02,8473.68,Baixa,178,22%,Global Wings International,Internacional,A350
829,2019-04-25,BSB,PTY,11.1,5959.71,19532.27,31478.5,Baixa,141,76%,Global Wings International,Internacional,B777
830,2022-05-23,REC,POA,2.2,644.33,2229.32,4779.3,Baixa,59,81%,Global Wings International,Doméstico,B787
831,2019-12-19,GRU,SCL,8.8,7319.94,19108.49,58301.7,Alta,144,71%,Global Wings International,Internacional,B777
832,2023-03-04,FLN,BSB,2.0,562.6,1930.38,3612.2,Baixa,26,76%,Global Wings International,Doméstico,B787
833,2024-07-27,FLN,SCL,11.3,6605.59,16849.48,40455.38,Alta,129,76%,Global Wings International,Internacional,A350
834,2024-07-17,CNF,SSA,2.0,960.13,3170.9,5015.1,Alta,64,75%,Global Wings International,Doméstico,B787
835,2024-07-26,FOR,SSA,2.5,1496.59,4842.74,9672.58,Alta,172,73%,Global Wings International,Doméstico,B787
836,2021-07-08,SSA,CDG,8.0,3023.71,9704.98,15120.08,Alta,94,41%,Global Wings International,Internacional,A350
837,2023-04-23,REC,MAD,8.0,4867.08,14800.25,29752.93,Baixa,153,84%,Global Wings International,Internacional,B777
838,2024-02-07,FLN,EZE,11.5,5825.66,14861.89,29939.04,Média,136,85%,Global Wings International,Internacional,A330
839,2021-01-13,GRU,CDG,11.3,4268.94,14170.72,22869.05,Alta,68,45%,Global Wings International,Internacional,A330
840,2019-04-28,SSA,MIA,8.7,5011.01,15186.82,26180.14,Baixa,130,83%,Global Wings International,Internacional,A330
841,2024-04-18,SSA,JFK,11.1,6712.43,17034.17,51534.2,Baixa,169,83%,Global Wings International,Internacional,B777
842,2024-04-11,BSB,SSA,2.6,754.73,2015.67,5539.1,Baixa,179,74%,Global Wings International,Doméstico,A330
843,2023-11-15,SSA,LIS,11.9,9278.74,30943.78,51716.82,Média,80,76%,Global Wings International,Internacional,B777
844,2023-03-25,GRU,EZE,7.8,4956.39,12568.07,36861.38,Baixa,61,85%,Global Wings International,Internacional,B787
845,2019-05-23,CNF,REC,2.9,851.47,2562.13,6105.38,Baixa,24,71%,Global Wings International,Doméstico,A330
846,2022-12-18,SSA,CNF,2.0,1481.78,4860.71,8667.68,Alta,89,82%,Global Wings International,Doméstico,B777
847,2023-10-06,FLN,CDG,10.0,5588.8,17811.95,35249.38,Baixa,9,71%,Global Wings International,Internacional,B777
848,2024-08-24,BSB,FOR,2.2,887.17,2344.85,6062.23,Média,123,79%,Global Wings International,Doméstico,A350
849,2024-04-09,BSB,CDG,9.6,3219.96,10840.18,19294.47,Baixa,38,75%,Global Wings International,Internacional,A350
850,2020-09-24,POA,MAD,10.2,1573.68,4363.8,9734.25,Baixa,39,17%,Global Wings International,Internacional,A330
851,2024-12-06,FLN,CDG,9.8,8527.63,24839.73,47127.35,Alta,27,77%,Global Wings International,Internacional,B787
852,2022-05-26,BSB,SCL,6.6,3256.33,9394.08,23662.06,Baixa,68,80%,Global Wings International,Internacional,A350
853,2022-07-15,POA,EZE,11.5,14150.72,36556.63,108345.12,Alta,151,80%,Global Wings International,Internacional,A350
854,2024-05-20,SSA,POA,3.6,968.17,2592.36,7536.88,Baixa,92,77%,Global Wings International,Doméstico,A330
855,2024-01-16,POA,LIS,9.6,5829.79,20209.61,45745.31,Alta,155,78%,Global Wings International,Internacional,B777
856,2023-06-26,POA,CDG,7.4,7667.61,19953.02,61151.34,Alta,137,77%,Global Wings International,Internacional,A350
857,2024-06-16,FLN,MIA,8.0,8202.29,20802.07,47546.37,Alta,28,78%,Global Wings International,Internacional,A350
858,2024-04-02,GRU,MAD,11.4,4189.41,11044.73,22566.1,Baixa,17,74%,Global Wings International,Internacional,A330
859,2020-03-16,POA,CDG,9.7,1561.85,5214.95,8186.37,Baixa,131,31%,Global Wings International,Internacional,A330
860,2021-04-28,CNF,CDG,11.2,3353.95,10621.55,22098.13,Baixa,156,55%,Global Wings International,Internacional,B777
861,2019-11-21,FOR,JFK,10.8,6048.12,20362.82,30519.25,Média,165,78%,Global Wings International,Internacional,B787
862,2021-09-06,BSB,JFK,7.7,1463.31,4229.2,10290.83,Baixa,78,47%,Global Wings International,Internacional,A330
863,2023-05-14,SSA,SCL,6.6,3334.81,10772.56,23616.16,Baixa,96,78%,Global Wings International,Internacional,A350
864,2022-01-15,GRU,FCO,11.2,6859.81,19050.03,45486.83,Alta,140,72%,Global Wings International,Internacional,B787
865,2022-11-03,POA,PTY,8.0,4813.84,13931.04,29315.84,Média,40,72%,Global Wings International,Internacional,A330
866,2022-03-02,GIG,LHR,10.8,5663.74,17957.28,41399.55,Baixa,156,71%,Global Wings International,Internacional,B777
867,2023-04-05,CNF,MAD,7.6,2274.25,6748.56,12841.42,Baixa,145,84%,Global Wings International,Internacional,A330
868,2022-12-16,POA,SSA,3.6,1904.48,5597.85,12417.43,Alta,170,72%,Global Wings International,Doméstico,B787
869,2020-01-05,BSB,PTY,7.7,3888.54,11021.68,22165.35,Alta,55,38%,Global Wings International,Internacional,B777
870,2022-03-12,FOR,LHR,6.4,2114.17,6656.43,15610.28,Baixa,128,82%,Global Wings International,Internacional,A350
871,2023-12-18,GRU,MAD,7.3,6475.05,21234.6,46350.48,Alta,56,76%,Global Wings International,Internacional,B777
872,2019-10-24,FOR,GIG,2.0,481.5,1557.62,2714.62,Baixa,28,72%,Global Wings International,Doméstico,A350
873,2024-05-17,POA,MAD,8.8,3514.44,10067.33,25039.97,Baixa,66,81%,Global Wings International,Internacional,A330
874,2021-06-22,GRU,MAD,6.2,3072.56,9475.07,24173.88,Alta,151,45%,Global Wings International,Internacional,A350
875,2023-02-10,FOR,CNF,3.0,796.6,2240.37,5198.24,Média,173,74%,Global Wings International,Doméstico,B777
876,2019-02-12,REC,BSB,1.7,472.09,1591.54,2976.81,Média,140,84%,Global Wings International,Doméstico,A350
877,2021-08-24,CNF,JFK,11.3,3359.2,8513.01,17290.24,Média,24,58%,Global Wings International,Internacional,B787
878,2022-09-24,GIG,FCO,8.0,3301.6,8389.81,19942.22,Baixa,36,73%,Global Wings International,Internacional,A350
879,2022-04-05,FOR,CNF,1.7,591.26,1862.84,3782.5,Baixa,154,79%,Global Wings International,Doméstico,B787
880,2019-01-09,FOR,BSB,3.9,1480.23,3892.24,10620.63,Alta,90,74%,Global Wings International,Doméstico,B787
881,2019-05-07,GIG,PTY,10.4,6383.05,16067.76,36585.46,Baixa,43,71%,Global Wings International,Internacional,B777
882,2023-04-28,FOR,EZE,10.2,3986.11,13839.41,31759.65,Baixa,170,75%,Global Wings International,Internacional,B777
883,2023-07-05,CNF,MAD,8.3,6764.17,21743.87,35144.87,Alta,37,72%,Global Wings International,Internacional,A330
884,2019-02-02,BSB,JFK,8.0,4512.32,14252.62,34223.1,Média,49,78%,Global Wings International,Internacional,B777
885,2020-01-14,BSB,GIG,1.7,400.0,1200.0,2562.39,Alta,31,24%,Global Wings International,Doméstico,B787
886,2019-01-09,BSB,PTY,11.9,9734.2,27051.15,68573.53,Alta,55,74%,Global Wings International,Internacional,B777
887,2021-09-20,GRU,LIS,10.8,3024.04,8140.43,16158.57,Baixa,173,41%,Global Wings International,Internacional,A330
888,2022-04-05,FLN,EZE,6.6,2358.17,6454.51,13029.53,Baixa,15,73%,Global Wings International,Internacional,A330
889,2023-07-28,CNF,PTY,8.9,8436.01,25056.44,55524.37,Alta,138,77%,Global Wings International,Internacional,B787
890,2023-02-12,REC,LHR,11.7,6104.85,17222.91,37382.54,Média,33,83%,Global Wings International,Internacional,B787
891,2021-09-23,FLN,GIG,3.6,537.38,1552.1,3230.35,Baixa,156,53%,Global Wings International,Doméstico,A330
892,2024-06-01,SSA,MIA,6.1,5498.6,14890.61,34012.53,Alta,22,85%,Global Wings International,Internacional,B787
893,2022-03-23,FLN,SCL,6.8,2872.16,9703.07,15094.67,Baixa,57,70%,Global Wings International,Internacional,B777
894,2023-03-02,GRU,MIA,11.4,6007.67,15227.01,31137.61,Baixa,141,72%,Global Wings International,Internacional,A350
895,2023-04-18,GIG,FLN,3.6,797.32,2613.97,5453.84,Baixa,124,76%,Global Wings International,Doméstico,A350
896,2022-03-09,GRU,SCL,11.6,4722.17,14716.33,28106.85,Baixa,106,84%,Global Wings International,Internacional,A330
897,2024-11-12,REC,MIA,10.1,6197.88,17921.72,35043.28,Média,22,72%,Global Wings International,Internacional,A350
898,2024-09-21,FOR,FLN,1.7,539.28,1617.2,3444.3,Baixa,158,79%,Global Wings International,Doméstico,B777
899,2024-02-16,SSA,SCL,9.9,8758.29,25733.53,60572.08,Média,12,82%,Global Wings International,Internacional,B787
900,2024-11-14,GRU,LIS,9.3,7067.96,20377.36,36586.48,Média,131,74%,Global Wings International,Internacional,A330
901,2021-07-06,FOR,MIA,7.4,4800.49,16483.98,34626.09,Alta,167,55%,Global Wings International,Internacional,B777
902,2022-12-22,BSB,SSA,1.7,1120.88,3533.65,6884.89,Alta,23,77%,Global Wings International,Doméstico,B787
903,2022-10-09,REC,GRU,2.0,523.82,1705.11,2969.53,Baixa,146,77%,Global Wings International,Doméstico,A350
904,2022-06-20,GIG,FOR,3.6,1592.38,5388.21,8219.51,Alta,160,84%,Global Wings International,Doméstico,B777
905,2022-12-25,FOR,MAD,9.8,11076.92,34682.65,64671.03,Alta,12,74%,Global Wings International,Internacional,A330
906,2022-12-18,POA,FOR,3.8,3040.62,10269.19,19966.35,Alta,97,74%,Global Wings International,Doméstico,A330
907,2022-04-10,CNF,MAD,11.4,6475.52,22357.3,36280.52,Baixa,25,74%,Global Wings International,Internacional,B787
908,2024-05-08,FLN,GIG,3.9,1418.01,4486.17,11178.85,Baixa,72,84%,Global Wings International,Doméstico,B787
909,2024-09-09,POA,REC,3.7,787.67,2550.35,4506.07,Baixa,122,77%,Global Wings International,Doméstico,B777
910,2022-10-04,GIG,MIA,9.5,4957.94,16144.86,26005.01,Baixa,27,81%,Global Wings International,Internacional,A350
911,2023-10-09,FOR,JFK,6.1,2265.24,5886.37,17724.41,Baixa,71,81%,Global Wings International,Internacional,B787
912,2019-11-11,FLN,FCO,11.0,7326.01,19570.78,40554.51,Média,37,70%,Global Wings International,Internacional,A330
913,2019-10-08,CNF,BSB,3.7,1296.15,3905.33,8126.1,Baixa,51,71%,Global Wings International,Doméstico,A330
914,2022-09-28,GIG,MIA,8.3,2768.87,9645.12,16898.68,Baixa,120,72%,Global Wings International,Internacional,A350
915,2023-01-13,FLN,MIA,7.9,7446.08,23835.01,43812.68,Alta,158,71%,Global Wings International,Internacional,A350
916,2022-09-10,GIG,FLN,2.5,624.7,1863.0,4025.39,Baixa,55,82%,Global Wings International,Doméstico,B777
917,2024-10-11,REC,BSB,3.1,1222.75,3840.86,7221.18,Baixa,143,71%,Global Wings International,Doméstico,A350
918,2020-09-12,REC,CNF,3.4,414.82,1260.53,2500.0,Baixa,49,25%,Global Wings International,Doméstico,A350
919,2023-12-11,BSB,REC,3.2,2002.51,5425.56,13855.28,Alta,106,71%,Global Wings International,Doméstico,A350
920,2024-02-07,GRU,GIG,1.9,667.47,1934.95,5202.2,Média,47,81%,Global Wings International,Doméstico,A330
921,2022-05-24,CNF,POA,1.9,618.65,1805.01,3809.98,Baixa,117,77%,Global Wings International,Doméstico,B787
922,2024-04-16,SSA,BSB,2.2,550.17,1741.34,2860.69,Baixa,131,85%,Global Wings International,Doméstico,A330
923,2022-08-24,POA,FCO,6.6,5598.98,17533.31,37222.55,Média,20,82%,Global Wings International,Internacional,B787
924,2019-07-08,SSA,FCO,8.2,4055.63,11097.24,30015.5,Alta,40,77%,Global Wings International,Internacional,B777
925,2023-02-01,BSB,LHR,9.2,6167.41,17295.0,34106.27,Média,123,82%,Global Wings International,Internacional,A350
926,2022-01-18,BSB,SSA,2.2,1028.4,2991.38,6263.68,Alta,88,72%,Global Wings International,Doméstico,B777
927,2023-10-05,GIG,SCL,11.4,5389.14,15671.76,32104.27,Baixa,168,70%,Global Wings International,Internacional,A330
928,2019-02-17,REC,LIS,11.2,6004.03,17641.23,35035.6,Média,18,75%,Global Wings International,Internacional,B787
929,2022-09-03,GIG,POA,2.7,575.33,1737.55,3460.2,Baixa,174,71%,Global Wings International,Doméstico,A350
930,2019-01-20,SSA,GRU,2.8,1799.2,5253.76,11758.56,Alta,99,79%,Global Wings International,Doméstico,A330
931,2023-12-27,GIG,REC,2.2,1099.46,3158.44,6438.54,Alta,103,78%,Global Wings International,Doméstico,A350
932,2023-08-21,FLN,REC,2.2,910.74,2410.05,6858.27,Média,166,79%,Global Wings International,Doméstico,A350
933,2024-04-23,REC,GIG,3.4,938.53,2865.63,5079.72,Baixa,69,70%,Global Wings International,Doméstico,B787
934,2019-12-22,GRU,JFK,7.6,4326.54,13913.81,31773.54,Alta,154,84%,Global Wings International,Internacional,B777
935,2019-04-08,FOR,BSB,3.4,928.41,3132.44,4990.45,Baixa,73,76%,Global Wings International,Doméstico,A330
936,2023-10-23,SSA,MAD,10.3,4727.4,13815.44,27045.02,Baixa,79,73%,Global Wings International,Internacional,B787
937,2024-12-01,POA,LHR,6.4,6483.46,17068.82,36997.18,Alta,99,79%,Global Wings International,Internacional,B777
938,2024-04-01,SSA,BSB,1.8,709.58,2156.08,5011.84,Baixa,25,74%,Global Wings International,Doméstico,A330
939,2023-03-01,POA,JFK,7.1,2434.6,7863.42,16352.17,Baixa,170,84%,Global Wings International,Internacional,B787
940,2024-01-13,BSB,JFK,9.2,8294.86,25711.67,58147.92,Alta,131,72%,Global Wings International,Internacional,B787
941,2024-11-25,REC,LIS,9.9,8657.6,23301.43,49567.26,Média,174,76%,Global Wings International,Internacional,B787
942,2022-08-26,SSA,LIS,7.8,4284.72,11733.34,23447.66,Média,103,83%,Global Wings International,Internacional,B777
943,2023-04-20,SSA,CDG,6.9,4452.93,13959.26,24456.14,Baixa,163,71%,Global Wings International,Internacional,B777
944,2024-05-10,FOR,SCL,10.6,6332.85,19541.32,36452.82,Baixa,176,77%,Global Wings International,Internacional,B787
945,2022-10-15,FOR,POA,1.7,610.3,2106.96,4148.01,Baixa,155,71%,Global Wings International,Doméstico,B787
946,2023-07-02,GRU,GIG,1.6,583.69,1661.59,3996.89,Alta,54,72%,Global Wings International,Doméstico,B777
947,2024-05-24,CNF,PTY,8.1,3981.63,12221.18,30930.92,Baixa,25,77%,Global Wings International,Internacional,A350
948,2019-10-04,FOR,LIS,11.5,4305.87,14141.92,28787.5,Baixa,166,84%,Global Wings International,Internacional,A330
949,2024-06-09,FLN,MAD,10.2,6793.22,19153.46,46479.32,Alta,114,83%,Global Wings International,Internacional,A350
950,2023-11-28,BSB,FCO,11.2,7844.44,24029.69,52059.36,Média,109,79%,Global Wings International,Internacional,B787
951,2021-09-04,SSA,FLN,3.2,495.68,1367.68,2500.0,Baixa,170,35%,Global Wings International,Doméstico,B777
952,2024-06-03,SSA,CDG,11.0,5563.53,17354.36,41413.2,Alta,92,73%,Global Wings International,Internacional,B777
953,2022-02-17,REC,LIS,10.7,4905.42,13797.93,32408.5,Média,10,75%,Global Wings International,Internacional,A350
954,2020-12-22,POA,LHR,9.9,3512.97,11874.23,27162.47,Alta,120,36%,Global Wings International,Internacional,A350
955,2024-10-16,BSB,REC,2.5,691.38,1813.01,5010.4,Baixa,55,78%,Global Wings International,Doméstico,A330
956,2021-10-03,FLN,GIG,2.4,505.35,1497.74,2745.51,Baixa,114,56%,Global Wings International,Doméstico,A350
957,2023-01-07,FLN,FOR,2.0,983.18,3282.26,6186.13,Alta,157,71%,Global Wings International,Doméstico,B787
958,2022-04-25,SSA,BSB,3.5,1335.67,4328.58,6715.07,Baixa,152,85%,Global Wings International,Doméstico,A350
959,2024-11-25,POA,CDG,10.0,4828.99,12252.1,36203.23,Média,57,71%,Global Wings International,Internacional,A330
960,2024-09-18,REC,PTY,9.7,3379.52,9365.59,17743.38,Baixa,111,76%,Global Wings International,Internacional,A350
961,2023-04-03,GRU,BSB,3.9,1400.21,3501.61,9110.17,Baixa,164,84%,Global Wings International,Doméstico,A330
962,2022-03-23,GRU,JFK,8.2,3298.33,9938.92,16724.45,Baixa,115,82%,Global Wings International,Internacional,A350
963,2019-01-28,FLN,LIS,10.7,9276.61,29420.52,61680.05,Alta,52,79%,Global Wings International,Internacional,A330
964,2024-09-02,SSA,SCL,11.2,3849.73,11177.44,28629.91,Baixa,99,81%,Global Wings International,Internacional,B777
965,2024-09-02,FOR,SCL,10.7,6904.13,23880.52,52711.64,Baixa,66,71%,Global Wings International,Internacional,A330
966,2024-05-14,FLN,MAD,11.4,5593.5,14431.65,29865.92,Baixa,16,80%,Global Wings International,Internacional,B787
967,2019-07-17,GRU,EZE,9.3,4540.14,12632.66,24269.03,Alta,42,72%,Global Wings International,Internacional,B777
968,2021-02-26,BSB,MIA,9.6,4613.82,15572.12,32679.05,Média,15,43%,Global Wings International,Internacional,B787
969,2024-11-14,CNF,SSA,1.6,535.03,1816.06,3057.46,Média,14,77%,Global Wings International,Doméstico,B787
970,2019-12-20,POA,GRU,1.9,798.34,2574.94,5560.59,Alta,126,74%,Global Wings International,Doméstico,B777
971,2023-11-24,SSA,SCL,10.3,5465.34,16108.44,39396.62,Média,156,71%,Global Wings International,Internacional,A330
972,2019-06-28,GIG,POA,2.5,1251.11,4031.57,8103.54,Alta,123,73%,Global Wings International,Doméstico,B787
973,2022-11-14,SSA,FCO,9.0,5228.8,18125.99,31944.79,Média,50,79%,Global Wings International,Internacional,A350
974,2024-09-22,REC,CNF,4.0,1702.53,5948.53,11863.24,Baixa,109,73%,Global Wings International,Doméstico,A330
975,2023-01-07,FLN,PTY,8.4,6770.66,21194.11,43649.03,Alta,154,83%,Global Wings International,Internacional,A330
976,2024-09-19,CNF,JFK,10.6,4942.09,13742.65,34460.39,Baixa,50,75%,Global Wings International,Internacional,B787
977,2022-03-19,GRU,LIS,11.8,4218.37,14046.45,30193.31,Baixa,91,75%,Global Wings International,Internacional,A330
978,2023-10-26,CNF,GRU,1.6,400.0,1200.0,2500.0,Baixa,51,80%,Global Wings International,Doméstico,B787
979,2022-07-15,BSB,LIS,9.4,6952.95,21676.87,54331.28,Alta,104,77%,Global Wings International,Internacional,A330
